402,反,píng,,反轉,倒反、反爿,,[sound:minnan700-402-反.mp3],[sound:minnan700-402-倒反.mp3],[sound:minnan700-402-反爿.mp3],,,,閩南語
403,爿,pîng,,邊,正爿、倒爿,旁,[sound:minnan700-403-爿.mp3],[sound:minnan700-403-正爿.mp3],[sound:minnan700-403-倒爿.mp3],,,,閩南語
404,保庇,pó-pì,,保護庇佑,求神保庇,,[sound:minnan700-404-保庇.mp3],[sound:minnan700-404-求神保庇.mp3],,,,,閩南語
405,碰,pōng,,碰撞,相碰,,[sound:minnan700-405-碰.mp3],[sound:minnan700-405-相碰.mp3],,,,,閩南語
406,磅,pōng,,磅秤、秤重,磅仔、磅重,,[sound:minnan700-406-磅.mp3],[sound:minnan700-406-磅仔.mp3],[sound:minnan700-406-磅重.mp3],,,,閩南語
407,磅米芳,pōng-bí-phang,,爆米花,巷仔口咧磅米芳,,[sound:minnan700-407-磅米芳.mp3],[sound:minnan700-407-巷仔口咧磅米芳.mp3],,,,,閩南語
408,磅空,pōng-khang,,山洞,過磅空,,[sound:minnan700-408-磅空.mp3],[sound:minnan700-408-過磅空.mp3],,,,,閩南語
409,磅子,pōng-tsí,,砝碼,這粒是偌重的磅子,,[sound:minnan700-409-磅子.mp3],[sound:minnan700-409-這粒是偌重的磅子.mp3],,,,,閩南語
410,埔,poo,,平地、沙洲、野地,草埔、海沙埔、墓仔埔,,[sound:minnan700-410-埔.mp3],[sound:minnan700-410-草埔.mp3],[sound:minnan700-410-海沙埔.mp3],[sound:minnan700-410-墓仔埔.mp3],,,閩南語
411,脯,póo,,(魚、肉、菜)乾、乾癟,魚脯、菜脯、脯脯,,[sound:minnan700-411-脯.mp3],[sound:minnan700-411-魚脯.mp3],[sound:minnan700-411-菜脯.mp3],[sound:minnan700-411-脯脯.mp3],,,閩南語
412,富,pù,,富,大富、富死,,[sound:minnan700-412-富.mp3],[sound:minnan700-412-大富.mp3],[sound:minnan700-412-富死.mp3],,,,閩南語
413,盤,puânn,,轉換、翻越,盤車、盤山過嶺、盤牆仔,蹣,[sound:minnan700-413-盤.mp3],[sound:minnan700-413-盤車.mp3],[sound:minnan700-413-盤山過嶺.mp3],[sound:minnan700-413-盤牆仔.mp3],,,閩南語
414,盤撋,puânn-nuá,,交際、交往,佮人盤撋,蹣撋,[sound:minnan700-414-盤撋.mp3],[sound:minnan700-414-佮人盤撋.mp3],,,,,閩南語
415,菠薐仔(菜),pue-lîng-á(-tshài),pe-lîng-á(-tshài),菠菜,菠薐仔(菜)煮豬肝,,[sound:minnan700-415-菠薐仔(菜).mp3],[sound:minnan700-415-菠薐仔(菜)煮豬肝.mp3],,,,,閩南語
416,掰,pué,,撥、拂,掰頭鬃、掰走,㧳,[sound:minnan700-416-掰.mp3],[sound:minnan700-416-掰頭鬃.mp3],[sound:minnan700-416-掰走.mp3],,,,閩南語
417,培墓,puē-bōng,pē-bōo、pēr-bōo,掃墓,清明培墓,,[sound:minnan700-417-培墓.mp3],[sound:minnan700-417-清明培墓.mp3],,,,,閩南語
418,糞埽,pùn-sò,,垃圾,糞埽桶、清糞埽,,[sound:minnan700-418-糞埽.mp3],[sound:minnan700-418-糞埽桶.mp3],[sound:minnan700-418-清糞埽.mp3],,,,閩南語
419,歕,pûn,,吹,歕風、歕鼓吹,噴,[sound:minnan700-419-歕.mp3],[sound:minnan700-419-歕風.mp3],[sound:minnan700-419-歕鼓吹.mp3],,,,閩南語
420,捎,sa,,抓取、拿,烏白捎、捎無總、捎錢,,[sound:minnan700-420-捎.mp3],[sound:minnan700-420-烏白捎.mp3],[sound:minnan700-420-捎無總.mp3],[sound:minnan700-420-捎錢.mp3],,,閩南語
421,煠,sa̍h,,白煮,煠卵、煠肉、煠麵,,[sound:minnan700-421-煠.mp3],[sound:minnan700-421-煠卵.mp3],[sound:minnan700-421-煠肉.mp3],[sound:minnan700-421-煠麵.mp3],,,閩南語
422,捒,sak,,棄、推,放捒、捒車、捒做堆,搡,[sound:minnan700-422-捒.mp3],[sound:minnan700-422-放捒.mp3],[sound:minnan700-422-捒車.mp3],[sound:minnan700-422-捒做堆.mp3],,,閩南語
423,瘦,sán,,瘦、貧瘠,瘦肉、瘦田,㾪,[sound:minnan700-423-瘦.mp3],[sound:minnan700-423-瘦肉.mp3],[sound:minnan700-423-瘦田.mp3],,,,閩南語
424,散赤,sàn-tshiah,,赤貧,家庭散赤、散赤人,,[sound:minnan700-424-散赤.mp3],[sound:minnan700-424-家庭散赤.mp3],[sound:minnan700-424-散赤人.mp3],,,,閩南語
425,散食,sàn-tsia̍h,,赤貧,散食囡仔、散食人,,[sound:minnan700-425-散食.mp3],[sound:minnan700-425-散食囡仔.mp3],[sound:minnan700-425-散食人.mp3],,,,閩南語
426,衫,sann,,衣服,穿衫、衫仔褲,,[sound:minnan700-426-衫.mp3],[sound:minnan700-426-穿衫.mp3],[sound:minnan700-426-衫仔褲.mp3],,,,閩南語
427,霎,sap,,小(雨),霎霎仔雨、雨霎仔,,[sound:minnan700-427-霎.mp3],[sound:minnan700-427-霎霎仔雨.mp3],[sound:minnan700-427-雨霎仔.mp3],,,,閩南語
428,梢聲,sau-siann,,聲音沙啞,講話梢聲,莦聲,[sound:minnan700-428-梢聲.mp3],[sound:minnan700-428-講話梢聲.mp3],,,,,閩南語
429,嗽,sàu,,咳嗽、口氣,嗽甲真厲害、聲嗽,,[sound:minnan700-429-嗽.mp3],[sound:minnan700-429-嗽甲真厲害.mp3],[sound:minnan700-429-聲嗽.mp3],,,,閩南語
430,細,sè,suè、serè,小、幼,細聲、細漢,,[sound:minnan700-430-細.mp3],[sound:minnan700-430-細聲.mp3],[sound:minnan700-430-細漢.mp3],,,,閩南語
431,踅,seh̍,ser̍h,繞,踅街、踅圓箍仔、踅踅唸,,[sound:minnan700-431-踅.mp3],[sound:minnan700-431-踅街.mp3],[sound:minnan700-431-踅圓箍仔.mp3],[sound:minnan700-431-踅踅唸.mp3],,,閩南語
432,生,senn,sinn,生鐵,生仔、生鍋,,[sound:minnan700-432-生.mp3],[sound:minnan700-432-生仔.mp3],[sound:minnan700-432-生鍋.mp3],,,,閩南語
433,生成,senn-sîng,senn-tsiânn、sinn-sîng、sinn-tsiânn,天生,生成這款形、爸母生成,,[sound:minnan700-433-生成.mp3],[sound:minnan700-433-生成這款形.mp3],[sound:minnan700-433-爸母生成.mp3],,,,閩南語
434,世,sì,,一生,一世人、出世,,[sound:minnan700-434-世.mp3],[sound:minnan700-434-一世人.mp3],[sound:minnan700-434-出世.mp3],,,,閩南語
435,四界,sì-kè,sì-kuè、sì-kerè,到處、處處,四界踅、四界行、四界去,,[sound:minnan700-435-四界.mp3],[sound:minnan700-435-四界踅.mp3],[sound:minnan700-435-四界行.mp3],[sound:minnan700-435-四界去.mp3],,,閩南語
436,序大,sī-tuā,,長輩,有孝序大、鄉親序大,視大,[sound:minnan700-436-序大.mp3],[sound:minnan700-436-有孝序大.mp3],[sound:minnan700-436-鄉親序大.mp3],,,,閩南語
437,閃爍,siám-sih,,閃爍,閃爍的天星,閃熾、閃熠,[sound:minnan700-437-閃爍.mp3],[sound:minnan700-437-閃爍的天星.mp3],,,,,閩南語
438,鉎,sian,san,鏽、汙垢,生鉎、身軀全鉎,,[sound:minnan700-438-鉎.mp3],[sound:minnan700-438-生鉎.mp3],[sound:minnan700-438-身軀全鉎.mp3],,,,閩南語
439,仙,sián,,一分錢,五仙錢、無半仙,銑,[sound:minnan700-439-仙.mp3],[sound:minnan700-439-五仙錢.mp3],[sound:minnan700-439-無半仙.mp3],,,,閩南語
440,𤺪,siān,,疲倦、厭倦,人𤺪𤺪、厭𤺪,僐、倦,[sound:minnan700-440-𤺪.mp3],[sound:minnan700-440-人𤺪𤺪.mp3],[sound:minnan700-440-厭𤺪.mp3],,,,閩南語
441,蟮蟲仔,siān-thâng-á,siān-âng-á/siān-lâng-á/siān-tâng-á/sîn-âng-á,壁虎,蟮蟲仔食蠓蟲,,[sound:minnan700-441-蟮蟲仔.mp3],[sound:minnan700-441-蟮蟲仔食蠓蟲.mp3],,,,,閩南語
442,啥,siánn,sánn,什麼、啥,啥貨、啥款、啥人,,[sound:minnan700-442-啥.mp3],[sound:minnan700-442-啥貨.mp3],[sound:minnan700-442-啥款.mp3],[sound:minnan700-442-啥人.mp3],,,閩南語
443,啥物,siánn-mih,sá/siá/sánn/sím/sám/siánn-mngh/mooh/mí,什麼,啥物代誌,啥麼、啥乜,[sound:minnan700-443-啥物.mp3],[sound:minnan700-443-啥物代誌.mp3],,,,,閩南語
444,唌,siânn,,引誘,共人唌、臭臊唌胡蠅,,[sound:minnan700-444-唌.mp3],[sound:minnan700-444-共人唌.mp3],[sound:minnan700-444-臭臊唌胡蠅.mp3],,,,閩南語
445,痟,siáu,,瘋、神經錯亂、動物發情、失常、發狂、沉迷,起痟、痟股票,𤞚,[sound:minnan700-445-痟.mp3],[sound:minnan700-445-起痟.mp3],[sound:minnan700-445-痟股票.mp3],,,,閩南語
446,數,siàu,,數目、帳目,算數、數簿,賬,[sound:minnan700-446-數.mp3],[sound:minnan700-446-算數.mp3],[sound:minnan700-446-數簿.mp3],,,,閩南語
447,數念,siàu-liām,,想念  ,數念伊,賬念,[sound:minnan700-447-數念.mp3],[sound:minnan700-447-數念伊.mp3],,,,,閩南語
448,少年,siàu-liân,,年少、年輕,伊猶真少年、少年家,,[sound:minnan700-448-少年.mp3],[sound:minnan700-448-伊猶真少年.mp3],[sound:minnan700-448-少年家.mp3],,,,閩南語
449,數想,siàu-siūnn,siàu-siōnn,妄想,免數想、枵狗數想豬肝骨,賬想,[sound:minnan700-449-數想.mp3],[sound:minnan700-449-免數想.mp3],[sound:minnan700-449-枵狗數想豬肝骨.mp3],,,,閩南語
450,爍爁,sih-nah,sih-nà/sinnh-nà,閃電,雷公爍爁,爍乍、熠爁、熾爁、熠乍,[sound:minnan700-450-爍爁.mp3],[sound:minnan700-450-雷公爍爁.mp3],,,,,閩南語
451,熟似,sik̍-sāi,,熟識,無熟似、熟似人,熟姒、熟視,[sound:minnan700-451-熟似.mp3],[sound:minnan700-451-無熟似.mp3],[sound:minnan700-451-熟似人.mp3],,,,閩南語
452,心酸,sim-sng,,傷心、辛酸,心酸流目屎、講心酸的,,[sound:minnan700-452-心酸.mp3],[sound:minnan700-452-心酸流目屎.mp3],[sound:minnan700-452-講心酸的.mp3],,,,閩南語
453,身軀,sin-khu,sing-khu、hun-su,身體,洗身軀、身軀勇壯,,[sound:minnan700-453-身軀.mp3],[sound:minnan700-453-洗身軀.mp3],[sound:minnan700-453-身軀勇壯.mp3],,,,閩南語
454,新婦,sin-pū,sim-pū,媳婦,娶新婦、新婦仔,,[sound:minnan700-454-新婦.mp3],[sound:minnan700-454-娶新婦.mp3],[sound:minnan700-454-新婦仔.mp3],,,,閩南語
455,承,sîn,,接、接續,承球、承水、承話尾,,[sound:minnan700-455-承.mp3],[sound:minnan700-455-承球.mp3],[sound:minnan700-455-承水.mp3],[sound:minnan700-455-承話尾.mp3],,,閩南語
456,相借問,sio-tsioh-mn̄g,sann-tsioh-mng/sio-tsioh-muī,打招呼、探望,見面著愛相借問,,[sound:minnan700-456-相借問.mp3],[sound:minnan700-456-見面著愛相借問.mp3],,,,,閩南語
457,小可(仔),sió-khuá(-á),,稍微,小可生理、小可仔鹹鹹,,[sound:minnan700-457-小可(仔).mp3],[sound:minnan700-457-小可生理.mp3],[sound:minnan700-457-小可仔鹹鹹.mp3],,,,閩南語
458,液,sio̍h,,(手、腳)汗,手液、臭跤液,,[sound:minnan700-458-液.mp3],[sound:minnan700-458-手液.mp3],[sound:minnan700-458-臭跤液.mp3],,,,閩南語
459,上,siōng,siāng,上、最,上好、上濟,尚,[sound:minnan700-459-上.mp3],[sound:minnan700-459-上好.mp3],[sound:minnan700-459-上濟.mp3],,,,閩南語
460,四秀(仔),sì-siù(-á),,零食,食四秀(仔),,[sound:minnan700-460-四秀(仔).mp3],[sound:minnan700-460-食四秀(仔).mp3],,,,,閩南語
461,失志,sit-tsì,,喪志、失意、氣餒,毋通失志、伊真失志,,[sound:minnan700-461-失志.mp3],[sound:minnan700-461-毋通失志.mp3],[sound:minnan700-461-伊真失志.mp3],,,,閩南語
462,岫,siū,,巢穴,鳥仔岫、賊岫,,[sound:minnan700-462-岫.mp3],[sound:minnan700-462-鳥仔岫.mp3],[sound:minnan700-462-賊岫.mp3],,,,閩南語
463,受氣,siū-khì,siūnn-khì,生氣、發怒,真受氣,,[sound:minnan700-463-受氣.mp3],[sound:minnan700-463-真受氣.mp3],,,,,閩南語
464,傷,siunn,sionn,太,傷鹹、傷大,,[sound:minnan700-464-傷.mp3],[sound:minnan700-464-傷鹹.mp3],[sound:minnan700-464-傷大.mp3],,,,閩南語
465,耍,sńg,,玩、遊戲,愛耍、好耍,爽,[sound:minnan700-465-耍.mp3],[sound:minnan700-465-愛耍.mp3],[sound:minnan700-465-好耍.mp3],,,,閩南語
466,挲,so,,撫摸、搓、安撫、打圓場,挲草、挲圓仔,搓、搔,[sound:minnan700-466-挲.mp3],[sound:minnan700-466-挲草.mp3],[sound:minnan700-466-挲圓仔.mp3],,,,閩南語
467,鎖匙,só-sî,,鑰匙,拍鎖匙、用鎖匙開門,,[sound:minnan700-467-鎖匙.mp3],[sound:minnan700-467-拍鎖匙.mp3],[sound:minnan700-467-用鎖匙開門.mp3],,,,閩南語
468,趖,sô,,蟲類爬行、動作緩慢,蟲咧趖、四界趖、鼎邊趖,,[sound:minnan700-468-趖.mp3],[sound:minnan700-468-蟲咧趖.mp3],[sound:minnan700-468-四界趖.mp3],[sound:minnan700-468-鼎邊趖.mp3],,,閩南語
469,索,soh,,繩子,跳索仔、搝大索,,[sound:minnan700-469-索.mp3],[sound:minnan700-469-跳索仔.mp3],[sound:minnan700-469-搝大索.mp3],,,,閩南語
470,倯,sông,,粗俗、不文雅,草地倯、倯閣有力,傖,[sound:minnan700-470-倯.mp3],[sound:minnan700-470-草地倯.mp3],[sound:minnan700-470-倯閣有力.mp3],,,,閩南語
471,所費,sóo-huì,,費用、開支、花費,偌濟所費、都市的所費較懸,,[sound:minnan700-471-所費.mp3],[sound:minnan700-471-偌濟所費.mp3],[sound:minnan700-471-都市的所費較懸.mp3],,,,閩南語
472,軀,su,,身體、計算成套衣服的單位,合軀、一軀衫,,[sound:minnan700-472-軀.mp3],[sound:minnan700-472-合軀.mp3],[sound:minnan700-472-一軀衫.mp3],,,,閩南語
473,思慕,su-bōo,,想念愛慕,心所思慕的人、共思慕囥佇心肝底,,[sound:minnan700-473-思慕.mp3],[sound:minnan700-473-心所思慕的人.mp3],[sound:minnan700-473-共思慕囥佇心肝底.mp3],,,,閩南語
474,徙,suá,,徙、移,搬徙、徙位,,[sound:minnan700-474-徙.mp3],[sound:minnan700-474-搬徙.mp3],[sound:minnan700-474-徙位.mp3],,,,閩南語
475,紲,suà,,連續、接連不斷。,紲落去、相紲、接紲、順紲,續,[sound:minnan700-475-紲.mp3],[sound:minnan700-475-紲落去.mp3],[sound:minnan700-475-相紲.mp3],[sound:minnan700-475-接紲.mp3],[sound:minnan700-475-順紲.mp3],,閩南語
476,煞,suah,,結束、竟然,煞戲、煞尾、煞落雨,,[sound:minnan700-476-煞.mp3],[sound:minnan700-476-煞戲.mp3],[sound:minnan700-476-煞尾.mp3],[sound:minnan700-476-煞落雨.mp3],,,閩南語
477,漩,suān,,撒尿、灑水,漩尿、漩桶,,[sound:minnan700-477-漩.mp3],[sound:minnan700-477-漩尿.mp3],[sound:minnan700-477-漩桶.mp3],,,,閩南語
478,璇石,suān-tsio̍h,,鑽石,璇石手指,,[sound:minnan700-478-璇石.mp3],[sound:minnan700-478-璇石手指.mp3],,,,,閩南語
479,散,suànn,,散,散開、分散,,[sound:minnan700-479-散.mp3],[sound:minnan700-479-散開.mp3],[sound:minnan700-479-分散.mp3],,,,閩南語
480,欶,suh,soh,吸,欶管、欶奶、欶水,嗍、𠲿,[sound:minnan700-480-欶.mp3],[sound:minnan700-480-欶管.mp3],[sound:minnan700-480-欶奶.mp3],[sound:minnan700-480-欶水.mp3],,,閩南語
481,媠,suí,,美麗、漂亮,媠氣、愛媠,美、水,[sound:minnan700-481-媠.mp3],[sound:minnan700-481-媠氣.mp3],[sound:minnan700-481-愛媠.mp3],,,,閩南語
482,隨,suî,,馬上、跟隨,隨來、相隨,,[sound:minnan700-482-隨.mp3],[sound:minnan700-482-隨來.mp3],[sound:minnan700-482-相隨.mp3],,,,閩南語
483,隨在,suî-tsāi,,任憑、任由,隨在你、隨在人,,[sound:minnan700-483-隨在.mp3],[sound:minnan700-483-隨在你.mp3],[sound:minnan700-483-隨在人.mp3],,,,閩南語
484,巡,sûn,,察看、線條、紋路,巡社區、畫一巡、目睭重巡,,[sound:minnan700-484-巡.mp3],[sound:minnan700-484-巡社區.mp3],[sound:minnan700-484-畫一巡.mp3],[sound:minnan700-484-目睭重巡.mp3],,,閩南語
485,焦,ta,,乾,喙焦、臭火焦,乾、凋、礁,[sound:minnan700-485-焦.mp3],[sound:minnan700-485-喙焦.mp3],[sound:minnan700-485-臭火焦.mp3],,,,閩南語
486,大家,ta-ke,tuā-ke,婆婆,頭一擺做大家,乾家,[sound:minnan700-486-大家.mp3],[sound:minnan700-486-頭一擺做大家.mp3],,,,,閩南語
487,大官,ta-kuann,,公公、家翁,阮大官人真好,大倌,[sound:minnan700-487-大官.mp3],[sound:minnan700-487-阮大官人真好.mp3],,,,,閩南語
488,罩,tà,,罩、蓋,罩霧、蠓罩、雞罩,,[sound:minnan700-488-罩.mp3],[sound:minnan700-488-罩霧.mp3],[sound:minnan700-488-蠓罩.mp3],[sound:minnan700-488-雞罩.mp3],,,閩南語
489,呆,tai,,愚昧、口齒不清,戇大呆、臭奶呆,獃,[sound:minnan700-489-呆.mp3],[sound:minnan700-489-戇大呆.mp3],[sound:minnan700-489-臭奶呆.mp3],,,,閩南語
490,代誌,tāi-tsì,,事、事情,無代誌、好代誌,事志,[sound:minnan700-490-代誌.mp3],[sound:minnan700-490-無代誌.mp3],[sound:minnan700-490-好代誌.mp3],,,,閩南語
491,逐,ta̍k,,每,逐个人、逐擺,,[sound:minnan700-491-逐.mp3],[sound:minnan700-491-逐个人.mp3],[sound:minnan700-491-逐擺.mp3],,,,閩南語
492,澹,tâm,,濕,澹糊糊、澹漉漉、衫澹去,,[sound:minnan700-492-澹.mp3],[sound:minnan700-492-澹糊糊.mp3],[sound:minnan700-492-澹漉漉.mp3],[sound:minnan700-492-衫澹去.mp3],,,閩南語
493,淡薄(仔),tām-po̍h(-á),,一點點,啉淡薄、淡薄仔意思,,[sound:minnan700-493-淡薄(仔).mp3],[sound:minnan700-493-啉淡薄.mp3],[sound:minnan700-493-淡薄仔意思.mp3],,,,閩南語
494,擲,tàn,,扔、擲,擲石頭、擲掉,掞,[sound:minnan700-494-擲.mp3],[sound:minnan700-494-擲石頭.mp3],[sound:minnan700-494-擲掉.mp3],,,,閩南語
495,霆,tân,,響,霆雷公、霆水螺,陳,[sound:minnan700-495-霆.mp3],[sound:minnan700-495-霆雷公.mp3],[sound:minnan700-495-霆水螺.mp3],,,,閩南語
496,冬,tang,,年、收成季,過一冬、好年冬、早冬,,[sound:minnan700-496-冬.mp3],[sound:minnan700-496-過一冬.mp3],[sound:minnan700-496-好年冬.mp3],[sound:minnan700-496-早冬.mp3],,,閩南語
497,當時,tang-sî,,何時,當時開會、佇當時,東時,[sound:minnan700-497-當時.mp3],[sound:minnan700-497-當時開會.mp3],[sound:minnan700-497-佇當時.mp3],,,,閩南語
498,凍霜,tàng-sng,,吝嗇,傷凍霜,,[sound:minnan700-498-凍霜.mp3],[sound:minnan700-498-傷凍霜.mp3],,,,,閩南語
499,今,tann,,現在、如今,到今猶毋捌看過、今害矣,旦,[sound:minnan700-499-今.mp3],[sound:minnan700-499-到今猶毋捌看過.mp3],[sound:minnan700-499-今害矣.mp3],,,,閩南語
500,兜,tau,,家、附近,阮兜、跤兜,,[sound:minnan700-500-兜.mp3],[sound:minnan700-500-阮兜.mp3],[sound:minnan700-500-跤兜.mp3],,,,閩南語
501,鬥,tàu,,拼合、湊,鬥做伙、鬥陣、鬥跤手,湊,[sound:minnan700-501-鬥.mp3],[sound:minnan700-501-鬥做伙.mp3],[sound:minnan700-501-鬥陣.mp3],[sound:minnan700-501-鬥跤手.mp3],,,閩南語
502,鬥相共,tàu-sann-kāng,tàu-sio-kāng,幫忙,做伙鬥相共、朋友有困難著鬥相共,湊相共、搭相共,[sound:minnan700-502-鬥相共.mp3],[sound:minnan700-502-做伙鬥相共.mp3],[sound:minnan700-502-朋友有困難著鬥相共.mp3],,,,閩南語
503,沓,tau̍h,,慢慢的、反覆,沓沓仔講、沓沓講,,[sound:minnan700-503-沓.mp3],[sound:minnan700-503-沓沓仔講.mp3],[sound:minnan700-503-沓沓講.mp3],,,,閩南語
504,貯,té,tué、teré,裝、盛,貯水、貯飯,,[sound:minnan700-504-貯.mp3],[sound:minnan700-504-貯水.mp3],[sound:minnan700-504-貯飯.mp3],,,,閩南語
505,硩,teh,,壓、止,硩年、硩重、紙硩、硩茶盤、硩嗽,矺,[sound:minnan700-505-硩.mp3],[sound:minnan700-505-硩年.mp3],[sound:minnan700-505-硩重.mp3],[sound:minnan700-505-紙硩.mp3],[sound:minnan700-505-硩茶盤.mp3],[sound:minnan700-505-硩嗽.mp3],閩南語
506,癩哥,thái-ko,,癩瘡、骯髒,癩哥鬼、這个所在足癩哥的,癩哥,[sound:minnan700-506-癩哥.mp3],[sound:minnan700-506-癩哥鬼.mp3],[sound:minnan700-506-這个所在足癩哥的.mp3],,,,閩南語
507,刣,thâi,,宰殺、割、刪,刣豬、刣頭、刣掉,,[sound:minnan700-507-刣.mp3],[sound:minnan700-507-刣豬.mp3],[sound:minnan700-507-刣頭.mp3],[sound:minnan700-507-刣掉.mp3],,,閩南語
508,趁,thàn,,賺、趁,趁錢、趁早,,[sound:minnan700-508-趁.mp3],[sound:minnan700-508-趁錢.mp3],[sound:minnan700-508-趁早.mp3],,,,閩南語
509,通,thang,,通過、可以,通光、毋通,,[sound:minnan700-509-通.mp3],[sound:minnan700-509-通光.mp3],[sound:minnan700-509-毋通.mp3],,,,閩南語
510,迵,thàng,,穿過、穿透、貫串,迵過、規年迵天,,[sound:minnan700-510-迵.mp3],[sound:minnan700-510-迵過.mp3],[sound:minnan700-510-規年迵天.mp3],,,,閩南語
511,痛,thàng,,憐惜,爸母對囝兒的疼痛,,[sound:minnan700-511-痛.mp3],[sound:minnan700-511-爸母對囝兒的疼痛.mp3],,,,,閩南語
512,窒,that,,塞,窒仔、窒車,,[sound:minnan700-512-窒.mp3],[sound:minnan700-512-窒仔.mp3],[sound:minnan700-512-窒車.mp3],,,,閩南語
513,敨,tháu,,解開、抒發,敨索仔、敨放、敨開、敨氣,㪗,[sound:minnan700-513-敨.mp3],[sound:minnan700-513-敨索仔.mp3],[sound:minnan700-513-敨放.mp3],[sound:minnan700-513-敨開.mp3],[sound:minnan700-513-敨氣.mp3],,閩南語
514,透早,thàu-tsá,,一早、清晨,透早就出門,,[sound:minnan700-514-透早.mp3],[sound:minnan700-514-透早就出門.mp3],,,,,閩南語
515,頭,thâu,,頭、首先,頭殼、頭先,,[sound:minnan700-515-頭.mp3],[sound:minnan700-515-頭殼.mp3],[sound:minnan700-515-頭先.mp3],,,,閩南語
516,頭路,thâu-lōo,,職業、工作,食頭路、無頭路,投路,[sound:minnan700-516-頭路.mp3],[sound:minnan700-516-食頭路.mp3],[sound:minnan700-516-無頭路.mp3],,,,閩南語
517,退,thè,thèr,退,倒退、退火、退伍,,[sound:minnan700-517-退.mp3],[sound:minnan700-517-倒退.mp3],[sound:minnan700-517-退火.mp3],[sound:minnan700-517-退伍.mp3],,,閩南語
518,替換,thè-uānn,thuè-uānn,更換,相替換,,[sound:minnan700-518-替換.mp3],[sound:minnan700-518-相替換.mp3],,,,,閩南語
519,提,theh̍,thueh̍/thereh̍/ther̍h/kheh̍/eh̍,拿,提錢、提物件,摕,[sound:minnan700-519-提.mp3],[sound:minnan700-519-提錢.mp3],[sound:minnan700-519-提物件.mp3],,,,閩南語
520,褫,thí,,張開、展開,目睭褫袂開,,[sound:minnan700-520-褫.mp3],[sound:minnan700-520-目睭褫袂開.mp3],,,,,閩南語
521,忝,thiám,,疲累、嚴重,活欲忝死、予伊害甲真忝,悿,[sound:minnan700-521-忝.mp3],[sound:minnan700-521-活欲忝死.mp3],[sound:minnan700-521-予伊害甲真忝.mp3],,,,閩南語
522,疼,thiànn,,痛、疼愛,喙齒疼、疼惜、疼囝,,[sound:minnan700-522-疼.mp3],[sound:minnan700-522-喙齒疼.mp3],[sound:minnan700-522-疼惜.mp3],[sound:minnan700-522-疼囝.mp3],,,閩南語
523,刁工,thiau-kang,tiau-kang,特地、故意,刁工來看你、刁工講的,,[sound:minnan700-523-刁工.mp3],[sound:minnan700-523-刁工來看你.mp3],[sound:minnan700-523-刁工講的.mp3],,,,閩南語
524,斟,thîn,,斟、倒(茶),斟茶、斟酒,漛,[sound:minnan700-524-斟.mp3],[sound:minnan700-524-斟茶.mp3],[sound:minnan700-524-斟酒.mp3],,,,閩南語
525,伨,thīn,,支持、使平均、婚配,相伨、伨頭、伨親,媵,[sound:minnan700-525-伨.mp3],[sound:minnan700-525-相伨.mp3],[sound:minnan700-525-伨頭.mp3],[sound:minnan700-525-伨親.mp3],,,閩南語
526,褪,thǹg,thuìnn,蛻換、脫下,褪殼、褪衫,,[sound:minnan700-526-褪.mp3],[sound:minnan700-526-褪殼.mp3],[sound:minnan700-526-褪衫.mp3],,,,閩南語
527,討債,thó-tsè,,浪費,討債囡仔、有夠討債,,[sound:minnan700-527-討債.mp3],[sound:minnan700-527-討債囡仔.mp3],[sound:minnan700-527-有夠討債.mp3],,,,閩南語
528,捅,thóng,,冒出、出頭、啄,捅頭、三十捅歲、雞仔捅米,,[sound:minnan700-528-捅.mp3],[sound:minnan700-528-捅頭.mp3],[sound:minnan700-528-三十捅歲.mp3],[sound:minnan700-528-雞仔捅米.mp3],,,閩南語
529,土,thóo,,土地、土性、本地的,土地、土直、土產,,[sound:minnan700-529-土.mp3],[sound:minnan700-529-土地.mp3],[sound:minnan700-529-土直.mp3],[sound:minnan700-529-土產.mp3],,,閩南語
530,塗,thôo,,泥土、地上、糟糕,塗沙、塗跤、塗塗塗,土,[sound:minnan700-530-塗.mp3],[sound:minnan700-530-塗沙.mp3],[sound:minnan700-530-塗跤.mp3],[sound:minnan700-530-塗塗塗.mp3],,,閩南語
531,拖,thua,,拖延、勞碌,代誌毋通拖、拖磨,,[sound:minnan700-531-拖.mp3],[sound:minnan700-531-代誌毋通拖.mp3],[sound:minnan700-531-拖磨.mp3],,,,閩南語
532,挩,thuah,,來回拖拉、來回搓洗,挩門、挩窗、挩枋,,[sound:minnan700-532-挩.mp3],[sound:minnan700-532-挩門.mp3],[sound:minnan700-532-挩窗.mp3],[sound:minnan700-532-挩枋.mp3],,,閩南語
533,屜,thuah,,抽屜,屜仔、頂屜,,[sound:minnan700-533-屜.mp3],[sound:minnan700-533-屜仔.mp3],[sound:minnan700-533-頂屜.mp3],,,,閩南語
534,托,thuh,,承舉,托懸、托下頦,,[sound:minnan700-534-托.mp3],[sound:minnan700-534-托懸.mp3],[sound:minnan700-534-托下頦.mp3],,,,閩南語
535,黜,thuh,,鏟(除)、揭露,黜鼎疕、黜沙、黜臭,,[sound:minnan700-535-黜.mp3],[sound:minnan700-535-黜鼎疕.mp3],[sound:minnan700-535-黜沙.mp3],[sound:minnan700-535-黜臭.mp3],,,閩南語
